gene	exons
ENSFALG00000000790	E001,E002,E004,E008,E012,E013,E014,E015,E018,E019,E021,E023,E024,E025,E027,E031,E032,E034,E035,E037,E038,E039,E041,E047,E052
ENSFALG00000000792	E001,E002,E004,E015,E018
ENSFALG00000000795	E001,E006,E008,E009
ENSFALG00000000796	E001,E009,E010,E011,E013,E014,E017
ENSFALG00000000797	E001,E004,E005,E012,E014,E015,E016,E017,E018
ENSFALG00000000798	E019
ENSFALG00000000804	E006,E008,E009,E010,E011,E012,E013,E016,E017,E018,E022
ENSFALG00000000807	E001,E048,E063
ENSFALG00000000808	E003,E004,E017
ENSFALG00000000809	E010,E011,E012,E021,E022,E023,E034,E035,E038
ENSFALG00000000810	E001,E006,E007,E008,E011,E012,E013,E014,E015,E016,E017,E018,E019,E021,E022,E023
ENSFALG00000000812	E001,E002,E005
ENSFALG00000000814	E001,E005,E006,E011,E013,E014
ENSFALG00000000816	E001,E002,E026,E033,E034,E041
ENSFALG00000000820	E003
ENSFALG00000000821	E003,E014,E022,E025,E029,E033,E037,E038,E039,E040,E041,E053
ENSFALG00000000823	E001
ENSFALG00000000824	E001,E002,E003,E004,E005,E006,E007,E010,E011
ENSFALG00000000827	E001,E002,E005
ENSFALG00000000828	E007,E013
ENSFALG00000000831	E003,E005
ENSFALG00000000832	E001,E002,E004,E005
ENSFALG00000000833	E001,E002,E003,E004,E005,E006,E010
ENSFALG00000000834	E001,E002,E003,E006,E007,E008,E010,E011,E012,E013,E014,E018,E020
ENSFALG00000000835	E003,E004,E008,E011
ENSFALG00000000837	E001,E018,E021,E023,E024,E025
ENSFALG00000000839	E007,E009,E012,E013
ENSFALG00000000840	E001,E002,E003,E004,E005,E006,E008,E009,E010,E011,E013,E014
ENSFALG00000000841	E007,E009,E010
ENSFALG00000000842	E001,E002,E003,E004,E005
ENSFALG00000000843	E001,E002,E003,E004,E005
ENSFALG00000000845	E001,E002,E003,E004,E006,E009
ENSFALG00000000846	E001,E002,E005,E010,E011,E015
ENSFALG00000000847	E003,E005,E006,E008,E011,E016,E018,E020
ENSFALG00000000848	E001,E003,E013,E014,E015,E018,E021
ENSFALG00000000853	E001,E003,E006,E007,E008
ENSFALG00000000854	E001,E002,E003
ENSFALG00000000855	E001,E002,E006,E008,E011,E012
