intron	logef	Ficedula_albicollis	Ficedula_hypoleuca	deltapsi
chrN00001:16493982:16494320:clu_147_+	0.19745255502799	0.0493069254095975	0.0714768551366923	0.0221699297270947
chrN00001:16493982:16495057:clu_147_+	-0.19745255502799	0.950693074590402	0.928523144863308	-0.0221699297270948
chrN00001:16684268:16685912:clu_148_+	0.274224425739813	0.639592188300814	0.697720911541584	0.0581287232407701
chrN00001:16684268:16686874:clu_148_+	-0.288401416381519	0.00389613047786511	0.00242140136361969	-0.00147472911424542
chrN00001:16686251:16686874:clu_148_+	0.0141769906417069	0.356511681221321	0.299857687094797	-0.0566539941265247
chrN00001:16687084:16687989:clu_149_+	0.390203671651499	0.00701749942594006	0.013283860717804	0.00626636129186394
chrN00001:16687084:16688416:clu_149_+	-0.25705679695659	0.971974423965728	0.963152630227716	-0.00882179373801273
chrN00001:16688091:16688416:clu_149_+	-0.13314687469491	0.0210080766083316	0.0235635090544805	0.00255543244614893
chrN00001:16948369:16977642:clu_152_+	0.0906995031038379	0.257048537004884	0.268797421837806	0.0117488848329217
chrN00001:16948369:17001860:clu_152_+	-0.0292813830646949	0.159925299733999	0.148326961085784	-0.0115983386482154
chrN00001:16948369:17029070:clu_152_+	-0.251964236665625	0.0265433727982916	0.0197037594953514	-0.00683961330294027
chrN00001:16977703:17001860:clu_152_+	0.259701707257761	0.193711035986444	0.239861779286795	0.0461507433003514
chrN00001:17001957:17029070:clu_152_+	-0.069155590631279	0.362771754476382	0.323310078294264	-0.0394616761821174
chrN00001:18479784:18480329:clu_157_+	0.1242554391466	0.0519414634785874	0.0656331649132945	0.0136917014347071
chrN00001:18479847:18480329:clu_157_+	-0.1242554391466	0.948058536521413	0.934366835086705	-0.0136917014347071
chrN00001:18481864:18486392:clu_158_+	-0.201861018417157	0.167314263723592	0.117475441761987	-0.0498388219616047
chrN00001:18481864:18486410:clu_158_+	0.255157263604994	0.69390831007472	0.769478920000785	0.0755706099260652
chrN00001:18481864:18486413:clu_158_+	-0.0532962451878376	0.138777426201689	0.113045638237228	-0.0257317879644607
chrN00001:18486531:18491167:clu_159_+	0.25424123811972	0.100497512495559	0.105770414098071	0.00527290160251187
chrN00001:18486531:18491170:clu_159_+	-0.532905197765117	0.0140868570318481	0.00674791565878465	-0.00733894137306348
chrN00001:18486531:18493300:clu_159_+	0.236150473654253	0.73327479249735	0.757912254056439	0.0246374615590884
chrN00001:18491247:18493300:clu_159_+	0.0425134859911443	0.152140837975243	0.129569416186706	-0.0225714217885367
chrN00001:18494015:18496154:clu_160_+	0.0381639842047811	0.64740712234435	0.664628472297439	0.017221349953089
chrN00001:18494015:18496157:clu_160_+	-0.0381639842047811	0.35259287765565	0.335371527702561	-0.017221349953089
chrN00001:18502648:18503347:clu_161_+	-0.476552020225225	0.10305488220244	0.112475417533435	0.00942053533099478
chrN00001:18502648:18503352:clu_161_+	0.94138551466591	0.00249932983022315	0.0112619880600311	0.00876265822980794
chrN00001:18502691:18503347:clu_161_+	-0.596501599820514	0.884418617676268	0.856157131451014	-0.0282614862252538
chrN00001:18502691:18503352:clu_161_+	0.131668105379829	0.0100271702910687	0.0201054629555199	0.0100782926644511
chrN00001:18694367:18699121:clu_165_+	-0.267879660202915	0.507972782494614	0.493975150377174	-0.0139976321174399
chrN00001:18694367:18707876:clu_165_+	-0.456272307735189	0.0927907741540546	0.0747397377738894	-0.0180510363801652
chrN00001:18694367:18707879:clu_165_+	1.1565605705499	0.00590487718062611	0.023861737285157	0.0179568601045309
chrN00001:18699252:18707876:clu_165_+	-0.456672975666734	0.210856383149264	0.169769440189008	-0.0410869429602559
chrN00001:18699252:18707879:clu_165_+	0.0242643730549331	0.182475183021441	0.237653934374771	0.0551787513533301
chrN00001:3076765:3077948:clu_17_+	0.0509281004724437	0.969805188062539	0.972649295554171	0.00284410749163189
chrN00001:3076765:3078025:clu_17_+	-0.0509281004724437	0.0301948119374608	0.0273507044458288	-0.00284410749163195
chrN00001:19272146:19272810:clu_170_+	0.341836507494007	0.667830409904431	0.799321902469983	0.131491492565552
chrN00001:19272146:19272853:clu_170_+	-0.341836507494007	0.332169590095569	0.200678097530017	-0.131491492565552
chrN00001:19417373:19422883:clu_171_+	0.00710111010906176	0.215012307371147	0.212067021147558	-0.00294528622358933
chrN00001:19417373:19423391:clu_171_+	0.049537314389269	0.593357606422923	0.610599071635766	0.0172414652128429
chrN00001:19422967:19423391:clu_171_+	-0.0566384244983308	0.19163008620593	0.177333907216676	-0.0142961789892536
chrN00001:19535576:19543962:clu_173_+	0.40318990342938	0.973988951672189	0.988217161727098	0.0142282100549088
chrN00001:19543585:19543962:clu_173_+	-0.40318990342938	0.026011048327811	0.0117828382729023	-0.0142282100549087
chrN00001:19544992:19548289:clu_174_+	-0.0537767532599491	0.514395751396816	0.52337887777373	0.00898312637691356
chrN00001:19544992:19553923:clu_174_+	0.211014761108779	0.0761389698336787	0.100953948282689	0.0248149784490106
chrN00001:19548399:19553923:clu_174_+	-0.15723800784883	0.409465278769505	0.375667173943581	-0.0337981048259242
chrN00001:19560699:19564932:clu_176_+	-0.00869982666653618	0.394771735182881	0.390622190234004	-0.00414954494887704
chrN00001:19560699:19564935:clu_176_+	0.00869982666653618	0.605228264817119	0.609377809765996	0.00414954494887709
chrN00001:19578417:19579145:clu_178_+	0.232974972792242	0.00537820249592403	0.00623161021067478	0.00085340771475075
chrN00001:19578448:19579145:clu_178_+	0.0894521485532395	0.981053173998912	0.984746638347695	0.00369346434878326
chrN00001:19578448:19579148:clu_178_+	-0.322427121345482	0.0135686235051643	0.0090217514416304	-0.00454687206353391
chrN00001:19620527:19625217:clu_179_+	0.301256062708637	0.101153255339535	0.158026685515851	0.0568734301763162
chrN00001:19620527:19626401:clu_179_+	-0.0579466129437375	0.148415890485965	0.16189417744623	0.0134782869602643
chrN00001:19625355:19626401:clu_179_+	-0.243309449764899	0.7504308541745	0.68007913703792	-0.0703517171365804
chrN00001:19626468:19627463:clu_180_+	-0.0691217850740731	0.341890751978061	0.340191198301434	-0.00169955367662727
chrN00001:19626468:19628430:clu_180_+	0.109496213010275	0.256305701000776	0.304906580059111	0.0486008790583344
chrN00001:19626468:19628436:clu_180_+	0.447777783664711	0.0435472245706727	0.0726578982395988	0.0291106736689261
chrN00001:19627555:19628430:clu_180_+	-0.395189114539404	0.259779330389065	0.186565385853627	-0.0732139445354379
chrN00001:19627555:19628436:clu_180_+	-0.0929630970615089	0.0984769920614248	0.0956789375462294	-0.00279805451519542
chrN00001:19630325:19631748:clu_181_+	-0.120155361485756	0.329391001154699	0.278633209394109	-0.0507577917605909
chrN00001:19630325:19632273:clu_181_+	0.120155361485756	0.670608998845301	0.721366790605891	0.0507577917605909
chrN00001:19632701:19634351:clu_182_+	-0.136017176817593	0.157318046421378	0.123384016114148	-0.03393403030723
chrN00001:19632701:19635366:clu_182_+	0.178110385694776	0.709726698713329	0.762070881311962	0.0523441825986328
chrN00001:19634589:19635366:clu_182_+	-0.0420932088771834	0.132955254865293	0.114545102573891	-0.0184101522914028
chrN00001:19635471:19635754:clu_183_+	-0.568370427752365	0.0350288847430875	0.00669801767875518	-0.0283308670643323
chrN00001:19635471:19636399:clu_183_+	1.13694451635981	0.939292233567692	0.988392817237227	0.0491005836695348
chrN00001:19635907:19636399:clu_183_+	-0.568574088607446	0.0256788816892202	0.00490916508401777	-0.0207697166052024
chrN00001:19637320:19637454:clu_184_+	-0.295685651233018	0.26266009345379	0.198804201151922	-0.0638558923018679
chrN00001:19637320:19638462:clu_184_+	0.0161363480553863	0.583793121803539	0.603549661603468	0.0197565397999298
chrN00001:19637580:19638462:clu_184_+	0.00358880017417933	0.0256428270253461	0.0261800582740834	0.000537231248737287
chrN00001:19637619:19638462:clu_184_+	0.275960503003452	0.127903957717325	0.171466078970526	0.043562121253201
chrN00001:19638642:19642150:clu_185_+	-0.210094172381252	0.293799670420902	0.28572774593484	-0.00807192448606209
chrN00001:19638642:19642234:clu_185_+	0.624618123142485	0.00324686445731389	0.00727572396349391	0.00402885950618002
chrN00001:19638642:19643838:clu_185_+	-0.333871098755551	0.287204811037664	0.246795470852481	-0.040409340185183
chrN00001:19642296:19643838:clu_185_+	-0.0806528520056821	0.415748654084121	0.460201059249186	0.044452405165065
chrN00001:20067577:20127815:clu_189_+	-0.0697409173302748	0.858893094609202	0.841127976925081	-0.0177651176841209
chrN00001:20102641:20127815:clu_189_+	0.0697409173302748	0.141106905390798	0.158872023074919	0.0177651176841208
chrN00001:20230224:20301319:clu_190_+	-0.222132624730004	0.9858100173014	0.97804717633588	-0.00776284096552005
chrN00001:20294268:20301319:clu_190_+	0.222132624730004	0.0141899826985995	0.0219528236641196	0.00776284096552013
chrN00001:20169142:20169409:clu_191_+	0.147915088010121	0.839915554638956	0.875820174957432	0.0359046203184757
chrN00001:20169142:20169412:clu_191_+	-0.147915088010121	0.160084445361044	0.124179825042568	-0.0359046203184758
chrN00001:20197210:20197999:clu_192_+	0.022511732673266	0.358421492310825	0.359578822414696	0.00115733010387126
chrN00001:20197210:20204341:clu_192_+	-0.162859383249396	0.28360306226564	0.236377059224287	-0.0472260030413527
chrN00001:20198151:20204341:clu_192_+	0.14034765057613	0.357975445423535	0.404044118361016	0.0460686729374813
chrN00001:20388206:20389789:clu_193_+	0.271198732818518	0.492129205980786	0.487161710575481	-0.00496749540530439
chrN00001:20388206:20390073:clu_193_+	-0.599757428829207	0.0308927001141438	0.0127996596256086	-0.0180930404885352
chrN00001:20389827:20390073:clu_193_+	0.328558696010689	0.476978093905071	0.50003862979891	0.0230605358938397
chrN00001:20390138:20393457:clu_194_+	-0.384315612394277	0.0303715696175037	0.014314882771605	-0.0160566868458987
chrN00001:20390138:20393481:clu_194_+	0.384315612394277	0.969628430382496	0.985685117228395	0.0160566868458989
chrN00001:401247:401768:clu_2_+	0.190736445425421	0.00564494390847318	0.0065922163123313	0.000947272403858126
chrN00001:401247:402244:clu_2_+	0.0361456829632682	0.987946529042621	0.988478763484585	0.000532234441963375
chrN00001:401816:402244:clu_2_+	-0.226882128388689	0.00640852704890563	0.00492902020308408	-0.00147950684582155
chrN00001:21356112:21364015:clu_208_+	0.0731222612406352	0.329311354717247	0.362378218278535	0.0330668635612882
chrN00001:21356112:21364018:clu_208_+	-0.0731222612406352	0.670688645282753	0.637621781721465	-0.0330668635612881
chrN00001:21364080:21367418:clu_209_+	-0.313518406174801	0.273968016286189	0.229058534105479	-0.0449094821807108
chrN00001:21364080:21374602:clu_209_+	0.0541965678925431	0.0177966569673551	0.0214922372232336	0.00369558025587846
chrN00001:21364080:21378748:clu_209_+	-0.279132530082437	0.0185441238217752	0.0160467293100266	-0.00249739451174857
chrN00001:21367477:21367578:clu_209_+	-0.230483427454164	0.245155335553219	0.222715064919254	-0.0224402706339654
chrN00001:21367625:21374602:clu_209_+	0.0198287724373166	0.16643066298936	0.194200701953866	0.0277700389645056
chrN00001:21367625:21378748:clu_209_+	-0.295006819690767	0.0988909439347909	0.0842253092222138	-0.0146656347125771
chrN00001:21374652:21374807:clu_209_+	0.98069307776349	0.00755010611144215	0.0230286549815942	0.0154785488701521
chrN00001:21374652:21378748:clu_209_+	0.0634227653088207	0.171664154335868	0.209232768284334	0.0375686139484657
chrN00001:3529416:3531873:clu_21_+	0.0538286586684029	0.977580712735456	0.979822761734108	0.00224204899865199
chrN00001:3529416:3531899:clu_21_+	-0.0538286586684029	0.0224192872645442	0.0201772382658923	-0.00224204899865191
chrN00001:21922620:21923966:clu_211_+	0.0419143522733804	0.35165577831189	0.370997417101156	0.0193416387892661
chrN00001:21922620:21923975:clu_211_+	-0.0419143522733804	0.64834422168811	0.629002582898844	-0.0193416387892662
chrN00001:22111035:22134517:clu_213_+	-0.177234161168142	0.510115590989205	0.440529359060028	-0.0695862319291769
chrN00001:22111035:22165634:clu_213_+	0.0734462943042963	0.0252269742108447	0.0279924274735594	0.00276545326271469
chrN00001:22136932:22165634:clu_213_+	0.103787866863845	0.464657434799951	0.531478213466413	0.0668207786664621
chrN00001:22287720:22290843:clu_214_+	0.0299458847814868	0.273187062016006	0.285239040170672	0.0120519781546661
chrN00001:22287720:22293901:clu_214_+	-0.0299458847814868	0.726812937983994	0.714760959829328	-0.0120519781546661
chrN00001:22295082:22302132:clu_215_+	0.146364478114028	0.0405462261609329	0.0535961334014295	0.0130499072404966
chrN00001:22295413:22302132:clu_215_+	-0.146364478114028	0.959453773839067	0.94640386659857	-0.0130499072404967
chrN00001:22437652:22437760:clu_218_+	0.272189047469261	0.0160147993522571	0.0581890441357479	0.0421742447834908
chrN00001:22437652:22439634:clu_218_+	0.904872752715512	0.0171239376680823	0.117137082138746	0.100013144470664
chrN00001:22437845:22439634:clu_218_+	-1.17706180018477	0.966861262979661	0.824673873725506	-0.142187389254155
chrN00001:3532025:3536604:clu_22_+	-1.05659552467954	0.999020568073609	0.991952924041477	-0.00706764403213189
chrN00001:3535452:3536604:clu_22_+	1.05659552467954	0.000979431926391242	0.00804707595852311	0.00706764403213186
chrN00001:24685346:24686260:clu_225_+	-0.200064191801537	0.875033794401986	0.824348401485686	-0.0506853929163005
chrN00001:24685346:24686263:clu_225_+	0.200064191801537	0.124966205598014	0.175651598514314	0.0506853929163004
chrN00001:24691406:24700026:clu_226_+	-0.035302302668902	0.0207945058312255	0.0176316420385239	-0.0031628637927016
chrN00001:24691446:24700026:clu_226_+	0.135245124979942	0.968336772826376	0.973729634152183	0.00539286132580719
chrN00001:24691446:24700029:clu_226_+	-0.0999428223110403	0.0108687213423986	0.00863872380929311	-0.00222999753310549
chrN00001:24817319:24818209:clu_228_+	0.0263322517264955	0.957504210132861	0.959596234173247	0.00209202404038522
chrN00001:24817319:24818232:clu_228_+	-0.0263322517264955	0.0424957898671385	0.0404037658267533	-0.0020920240403853
chrN00001:24893141:24894400:clu_232_+	0.190317410171174	0.4142454266495	0.434523119951376	0.0202776933018753
chrN00001:24893141:24894413:clu_232_+	0.0775675351024822	0.0727343587134747	0.0681597725120549	-0.00457458620141973
chrN00001:24893141:24894423:clu_232_+	0.235707560866321	0.0074781758191164	0.00820849485598008	0.000730319036863675
chrN00001:24893141:24895563:clu_232_+	-0.633041031143049	0.018734299381163	0.00862606239505299	-0.01010823698611
chrN00001:24894500:24895563:clu_232_+	0.129448525003072	0.486807739436746	0.480482550285536	-0.00632518915120928
chrN00001:24902106:24903317:clu_233_+	0.202214729396732	0.931631233133729	0.948603101081998	0.0169718679482688
chrN00001:24902106:24903320:clu_233_+	-0.0411177367255193	0.0331197112959259	0.026439247798841	-0.00668046349708487
chrN00001:24902106:24903539:clu_233_+	-0.161096992671213	0.0352490555703447	0.0249576511191608	-0.0102914044511839
chrN00001:24903500:24905014:clu_234_+	0.284299593914749	0.966652776662701	0.980837734584063	0.0141849579213625
chrN00001:24903587:24905014:clu_234_+	-0.284299593914749	0.0333472233372991	0.0191622654159365	-0.0141849579213626
chrN00001:25006341:25009977:clu_237_+	0.421788903904569	0.922501396720318	0.965122286913281	0.0426208901929633
chrN00001:25006341:25010007:clu_237_+	-0.421788903904569	0.0774986032796824	0.0348777130867191	-0.0426208901929634
chrN00001:25024835:25034895:clu_239_+	-0.0512621115339041	0.45108237779736	0.40984147792104	-0.0412408998763209
chrN00001:25024835:25042060:clu_239_+	-0.097959307503071	0.0793285126289508	0.0687874206636255	-0.0105410919653253
chrN00001:25035143:25042060:clu_239_+	0.149221419036975	0.469589109573689	0.521371101415335	0.0517819918416461
chrN00001:25060258:25060746:clu_240_+	-0.0385124316739856	0.996355633012794	0.996064980687777	-0.000290652325017349
chrN00001:25060271:25060746:clu_240_+	0.0385124316739855	0.00364436698720561	0.00393501931222305	0.000290652325017443
chrN00001:25060829:25061043:clu_241_+	-0.0110975506111339	0.540441656443195	0.534924456051489	-0.00551720039170622
chrN00001:25061106:25061235:clu_241_+	0.0110975506111339	0.459558343556805	0.465075543948511	0.00551720039170611
chrN00001:25061277:25062526:clu_242_+	0.0830375898679979	0.44934969000875	0.466638907844421	0.0172892178356718
chrN00001:25061277:25063380:clu_242_+	-0.49751115968039	0.00796457293489394	0.0046283892453587	-0.00333618368953524
chrN00001:25062644:25063380:clu_242_+	0.0116391256151946	0.534041628728987	0.516373151437938	-0.0176684772910484
chrN00001:25062644:25063387:clu_242_+	0.402834444197197	0.00864410832736973	0.0123595514722815	0.00371544314491174
chrN00001:25339862:25340154:clu_245_+	-0.222549952170822	0.440544457277166	0.380399861520321	-0.0601445957568447
chrN00001:25339862:25343567:clu_245_+	0.470897005840088	0.167977988933292	0.290177124986242	0.122199136052951
chrN00001:25340329:25343567:clu_245_+	-0.248347053669266	0.391477553789542	0.329423013493437	-0.0620545402961057
chrN00001:26191154:26198132:clu_252_+	0.147294922768144	0.300927394336383	0.348354163404272	0.0474267690678891
chrN00001:26191154:26204679:clu_252_+	-0.0327385018198338	0.379525760215628	0.366955175013452	-0.0125705852021756
chrN00001:26198263:26204679:clu_252_+	-0.11455642094831	0.319546845447989	0.284690661582276	-0.0348561838657134
chrN00001:150275:151103:clu_253_-	-0.0765005932947913	0.555847969911769	0.517824124185108	-0.0380238457266601
chrN00001:151211:151547:clu_253_-	0.0765005932947913	0.444152030088231	0.482175875814892	0.0380238457266602
chrN00001:147622:150099:clu_255_-	-0.293972942653925	0.987333423547268	0.977425368490335	-0.00990805505693237
chrN00001:147633:150099:clu_255_-	0.293972942653925	0.0126665764527325	0.0225746315096648	0.00990805505693229
chrN00001:151754:153169:clu_256_-	0.752157016626372	0.00950035051225075	0.0287863480618542	0.0192859975496034
chrN00001:151754:153599:clu_256_-	-0.376078436790947	0.0415675318895076	0.0407581769482065	-0.000809354941301139
chrN00001:151754:153607:clu_256_-	-0.376078579835425	0.948932117598242	0.930455474989939	-0.0184766426083023
chrN00001:231154:233880:clu_260_-	-0.209845297584088	0.741469812041864	0.650082332515515	-0.091387479526349
chrN00001:231154:239617:clu_260_-	-0.100467551570869	0.0631984557625656	0.0618135245438284	-0.00138493121873717
chrN00001:234560:239617:clu_260_-	0.310312849154957	0.195331732195571	0.288104142940657	0.0927724107450861
chrN00001:241289:245008:clu_261_-	0.143798981212206	0.469433684544992	0.503080941827181	0.0336472572821889
chrN00001:241289:246316:clu_261_-	-0.154294083472925	0.00501807704957742	0.0039915425946377	-0.00102653445493971
chrN00001:245080:246316:clu_261_-	0.0104951022607194	0.525548238405431	0.492927515578182	-0.0326207228272491
chrN00001:571482:579340:clu_264_-	0.152116354297799	0.0457215488958816	0.0351424706491926	-0.010579078246689
chrN00001:571482:580228:clu_264_-	0.47901107116839	0.881200563977278	0.939192670088408	0.0579921061111301
chrN00001:579469:580228:clu_264_-	-0.631127425466189	0.0730778871268401	0.0256648592623989	-0.0474130278644412
chrN00001:580339:582081:clu_265_-	-0.0771237292142987	0.319088341424413	0.295251886404365	-0.0238364550200484
chrN00001:580339:582739:clu_265_-	0.0121721673418583	0.391798516832889	0.396392334294754	0.00459381746186516
chrN00001:582287:582739:clu_265_-	0.0649515618724404	0.289113141742697	0.30835577930088	0.0192426375581832
chrN00001:601933:602019:clu_267_-	0.11464609174509	0.502726259644888	0.55976227760514	0.0570360179602518
chrN00001:602103:603052:clu_267_-	-0.11464609174509	0.497273740355112	0.44023772239486	-0.0570360179602519
chrN00001:705214:706266:clu_268_-	-0.475366001813379	0.496747479330514	0.614519621815357	0.117772142484843
chrN00001:706382:708715:clu_268_-	-1.12007586795944	0.49684063962584	0.322569467669983	-0.174271171955857
chrN00001:706382:708720:clu_268_-	1.59544186977282	0.00641188104364611	0.0629109105146596	0.0564990294710135
chrN00001:763915:767505:clu_271_-	-0.403717618704292	0.921714138107908	0.840027522217117	-0.0816866158907918
chrN00001:763915:768118:clu_271_-	0.403717618704292	0.0782858618920916	0.159972477782884	0.0816866158907919
chrN00001:780909:793698:clu_273_-	-0.168737529526154	0.669647623496797	0.591245521774269	-0.0784021017225275
chrN00001:793832:817705:clu_273_-	0.168737529526154	0.330352376503204	0.408754478225731	0.0784021017225275
chrN00001:963202:964014:clu_276_-	-0.171517888056962	0.34384268066751	0.289970523770901	-0.0538721568966082
chrN00001:964201:965505:clu_276_-	-0.186718263277317	0.202388199432991	0.168103910622895	-0.0342842888100961
chrN00001:965626:966640:clu_276_-	-0.0677193188327579	0.257190170789485	0.240617705832583	-0.0165724649569023
chrN00001:967363:969490:clu_276_-	0.425955470167037	0.196578949110014	0.30130785977362	0.104728910663607
chrN00001:1974691:1974908:clu_279_-	0.303224734251072	0.490563946874848	0.485103446035765	-0.00546050083908389
chrN00001:1974691:1975641:clu_279_-	-0.636645507479251	0.00681460061161398	0.00263268367606373	-0.00418191693555025
chrN00001:1974965:1975641:clu_279_-	0.33342077322818	0.502621452513538	0.512263870288172	0.00964241777463404
chrN00001:2789492:2795836:clu_282_-	-1.23199020602192	0.993535671376099	0.92897107373218	-0.0645645976439192
chrN00001:2794381:2795836:clu_282_-	1.23199020602192	0.00646432862390113	0.0710289262678203	0.0645645976439192
chrN00001:3090200:3090683:clu_283_-	0.125956988915943	0.0393224012893521	0.0500241570619683	0.0107017557726161
chrN00001:3090286:3090683:clu_283_-	-0.125956988915943	0.960677598710648	0.949975842938032	-0.0107017557726159
chrN00001:3090834:3091420:clu_284_-	0.301262853800069	0.27136579713648	0.312721392958185	0.0413555958217043
chrN00001:3090834:3091908:clu_284_-	-0.0328074761111659	0.0558871954896105	0.0461136924957952	-0.0097735029938153
chrN00001:3091588:3091753:clu_284_-	-0.110726760681644	0.00714708325619643	0.005455147634349	-0.00169193562184744
chrN00001:3091588:3091908:clu_284_-	0.0947718428787972	0.22838340983354	0.214086424848816	-0.0142969849847241
chrN00001:3091827:3091908:clu_284_-	-0.385620065217999	0.0107679675586551	0.00624348051227678	-0.00452448704637827
chrN00001:3092096:3093633:clu_284_-	0.133119605331943	0.426448546725517	0.415379861550578	-0.0110686851749392
chrN00001:3136071:3137990:clu_285_-	-0.312758647644776	0.127073596609257	0.0896518943495495	-0.0374217022597075
chrN00001:3136133:3137046:clu_285_-	0.25971666993806	0.0706254247535459	0.0883259043513161	0.0177004795977702
chrN00001:3136133:3137990:clu_285_-	0.094488629947233	0.594387326848696	0.630142737202674	0.035755410353978
chrN00001:3136389:3137990:clu_285_-	-0.227810803230377	0.12623891839029	0.0969593719074958	-0.029279546482794
chrN00001:3137084:3137990:clu_285_-	0.186364150989859	0.0816747333982115	0.0949200921889649	0.0132453587907534
chrN00001:3473855:3477635:clu_287_-	0.474476693571234	0.00779311935998597	0.0234860085711158	0.0156928892111298
